Mean,Median,StdDev,Variance,RMS,Max,Skewness,Kurtosis,FileName
-0.00595255,-0.001283753,0.024494554,0.000599983,0.025206007,0.06804783,-0.123720553,-0.736998466,500_FGBSIRFB
-0.006465603,-0.001860753,0.024502667,0.000600381,0.025339917,0.06754547,-0.123038462,-0.727608153,500_FGBSIRFB
-0.005987411,-0.00097641,0.02442669,0.000596663,0.025148349,0.06743184,-0.118293074,-0.720817026,500_FGBSIRFB
-0.006164044,-0.001684354,0.024507116,0.000600599,0.02526897,0.07042815,-0.120920776,-0.715908061,500_FGBSIRFB
-0.00626795,-0.001447141,0.024373845,0.000594084,0.025165432,0.06828436,-0.129375397,-0.730078731,500_FGBSIRFB
-0.006391632,-0.001618492,0.024499654,0.000600233,0.025318229,0.07297339,-0.115438681,-0.705053495,500_FGBSIRFB
-0.006603594,-0.002350275,0.024968532,0.000623428,0.025825548,0.08577195,0.088006646,-0.090079987,500_FGBSORFB
-0.006268735,-0.001994498,0.024906392,0.000620328,0.025681699,0.08544504,0.095757507,-0.079452465,500_FGBSORFB
-0.005972705,-0.001928002,0.024813898,0.00061573,0.02552112,0.08695807,0.106484151,-0.07932702,500_FGBSORFB
-0.005882041,-0.001616295,0.024824646,0.000616263,0.025510512,0.08512817,0.093941745,-0.072071223,500_FGBSORFB
-0.006167167,-0.00204535,0.02479597,0.00061484,0.025549932,0.08491907,0.098715215,-0.071449234,500_FGBSORFB
-0.005450324,-0.001240102,0.024904613,0.00062024,0.025492549,0.08959527,0.09561119,-0.090914609,500_FGBSORFB
-0.005610588,-0.001457794,0.024946776,0.000622342,0.025568425,0.08740175,0.097697877,-0.073163449,500_FGBSORFB
-0.006343835,-0.002231107,0.024977302,0.000623866,0.025768851,0.08356551,0.092697998,-0.10014735,500_FGBSORFB
-0.006364655,-0.002189695,0.024990863,0.000624543,0.025787125,0.08956666,0.092289564,-0.083276091,500_FGBSORFB
-0.00605648,-0.001993351,0.024935642,0.000621786,0.025659137,0.08935498,0.103003887,-0.071361379,500_FGBSORFB
-0.006320679,-0.00245311,0.024987929,0.000624397,0.025773462,0.08121932,0.082929895,-0.144821336,500_FGBSORFB
-0.005786222,-0.001739931,0.024996603,0.00062483,0.025656076,0.08596478,0.089147318,-0.098307817,500_FGBSORFB
-0.006138138,-0.001873747,0.024924455,0.000621228,0.025667672,0.08682755,0.090009253,-0.119499853,500_FGBSORFB
-0.006135678,-0.002106117,0.024963011,0.000623152,0.025704521,0.08519735,0.090694533,-0.109924914,500_FGBSORFB
-0.006736306,-0.002774984,0.025112688,0.000630647,0.025998999,0.08450587,0.102304704,-0.075076425,500_FGBSORFB
-0.006022418,-0.002141188,0.024964379,0.00062322,0.025679051,0.08407464,0.094930259,-0.104716335,500_FGBSORFB
-0.006557427,-0.002654614,0.025010007,0.0006255,0.025853897,0.08497673,0.083353472,-0.149871166,500_FGBSORFB
-0.006219676,-0.002430269,0.025048786,0.000627442,0.025807934,0.08556268,0.116255156,-0.09016,500_FGBSORFB
-0.005156227,-0.001308025,0.024975569,0.000623779,0.025500776,0.09008698,0.103068453,-0.074703065,500_FGBSORFB
-0.004719173,-0.000795755,0.025041988,0.000627101,0.025481272,0.08608235,0.097874843,-0.095144682,500_FGBSORFB
-0.005222151,-0.00121978,0.024971904,0.000623596,0.0255106,0.08800382,0.086395478,-0.111655589,500_FGBSORFB
-0.005161179,-0.001242407,0.025043675,0.000627186,0.025568474,0.08481494,0.095845221,-0.128352579,500_FGBSORFB
-0.005817936,-0.00166576,0.024917522,0.000620883,0.025586236,0.08433872,0.083024686,-0.104945971,500_FGBSORFB
-0.005927554,-0.001852117,0.02500521,0.000625261,0.025696694,0.08661517,0.094251529,-0.096728477,500_FGBSORFB
-0.00609077,-0.001965406,0.024954646,0.000622734,0.025685713,0.09045503,0.094357568,-0.117641898,500_FGBSORFB
-0.005919025,-0.001692315,0.025016719,0.000625836,0.025705928,0.08861528,0.089032475,-0.110324701,500_FGBSORFB
-0.005759153,-0.001701219,0.025013725,0.000625686,0.025666669,0.08642361,0.100075507,-0.085599992,500_FGBSORFB
-0.005869357,-0.002003138,0.024910266,0.000620521,0.025590916,0.08589241,0.09972662,-0.084643845,500_FGBSORFB
-0.006086351,-0.002056302,0.024981369,0.000624069,0.025710626,0.08611287,0.08815185,-0.084275417,500_FGBSORFB
-0.006806001,-0.002718596,0.024906723,0.000620345,0.025818419,0.08495549,0.102003995,-0.085772196,500_FGBSORFB
-0.00677491,-0.002919212,0.024950218,0.000622513,0.025852211,0.08573312,0.099123812,-0.098656493,500_FGBSORFB
-0.006582065,-0.002627509,0.025035818,0.000626792,0.025885116,0.08717699,0.106754432,-0.081405671,500_FGBSORFB
-0.006944892,-0.003109442,0.025011552,0.000625578,0.025956365,0.08726916,0.106384015,-0.086887837,500_FGBSORFB
-0.006783267,-0.002857764,0.02497887,0.000623944,0.02588205,0.08548817,0.097092837,-0.116165511,500_FGBSORFB
-0.006736971,-0.002767926,0.024979773,0.000623989,0.025870826,0.08794681,0.103731004,-0.077969463,500_FGBSORFB
-0.006629694,-0.002591773,0.024971971,0.000623599,0.025835558,0.08584665,0.085578305,-0.117566862,500_FGBSORFB
-0.006007847,-0.002071846,0.02498569,0.000624285,0.025696356,0.08460156,0.084706491,-0.159502975,500_FGBSORFB
-0.005708195,-0.001860752,0.025059849,0.000627996,0.02570025,0.08416835,0.105285048,-0.081039941,500_FGBSORFB
-0.005523239,-0.001435418,0.025101244,0.000630072,0.025700228,0.08390217,0.088648999,-0.132760119,500_FGBSORFB
-0.006259261,-0.002326585,0.024926488,0.00062133,0.025698877,0.08416051,0.088443403,-0.143089255,500_FGBSORFB
-0.00586508,-0.001927671,0.025032678,0.000626635,0.025709097,0.08451834,0.087773175,-0.110594356,500_FGBSORFB
-0.00596543,-0.001951683,0.024964896,0.000623246,0.025666248,0.08475699,0.092584276,-0.12499777,500_FGBSORFB
-0.006116439,-0.002189678,0.024919364,0.000620975,0.025657547,0.08853335,0.093546136,-0.097633168,500_FGBSORFB
-0.005766344,-0.001783446,0.024912228,0.000620619,0.025569397,0.08621567,0.091184921,-0.115485352,500_FGBSORFB
-0.005635005,-0.001419936,0.02490921,0.000620469,0.025537155,0.08700594,0.09846214,-0.096908072,500_FGBSORFB
-0.005745862,-0.001598251,0.024902409,0.00062013,0.025555218,0.08823016,0.078746769,-0.160880765,500_FGBSORFB
-0.005870832,-0.001739839,0.024925489,0.00062128,0.025606071,0.08749173,0.091636152,-0.107103547,500_FGBSORFB
-0.006261415,-0.002365963,0.024890452,0.000619535,0.025664456,0.08302677,0.087166873,-0.151473895,500_FGBSORFB
-0.005877162,-0.001944125,0.024898615,0.000619941,0.025581368,0.08832183,0.099773828,-0.087108293,500_FGBSORFB
-0.005776362,-0.00184422,0.024958031,0.000622903,0.025616277,0.08721463,0.090903828,-0.118090668,500_FGBSORFB
-0.006370397,-0.002330194,0.024893204,0.000619672,0.025693928,0.08836316,0.086854459,-0.138704594,500_FGBSORFB
-0.006208256,-0.002143094,0.024944744,0.00062224,0.025704216,0.08414811,0.092040171,-0.127499541,500_FGBSORFB
-0.006828439,-0.002877193,0.024890731,0.000619549,0.025808922,0.08409432,0.082551397,-0.160635932,500_FGBSORFB
-0.006751971,-0.002518098,0.024900972,0.000620058,0.025798679,0.08427921,0.091646825,-0.129735233,500_FGBSORFB
-0.006239769,-0.002250129,0.024819217,0.000615994,0.025590096,0.08524963,0.098037485,-0.120160732,500_FGBSORFB
-0.005942524,-0.00207785,0.024843292,0.000617189,0.025542659,0.08948044,0.093062099,-0.116842227,500_FGBSORFB
-0.006248692,-0.002298218,0.02486802,0.000618418,0.0256396,0.08346006,0.093135188,-0.115899238,500_FGBSORFB
-0.006496177,-0.002733866,0.024882879,0.000619158,0.025715411,0.08474714,0.096335307,-0.104122638,500_FGBSORFB
-0.006343711,-0.00236935,0.024882714,0.000619149,0.02567716,0.08527545,0.093326254,-0.126748159,500_FGBSORFB
-0.006751387,-0.002905434,0.024924661,0.000621239,0.025821389,0.0876019,0.105443879,-0.119868338,500_FGBSORFB
-0.006830706,-0.00288705,0.024576454,0.000604002,0.025506605,0.08683093,0.081872341,-0.129932401,500_FGBSORFB
-0.006377635,-0.002626016,0.02439341,0.000595038,0.025211903,0.0830654,0.086200704,-0.143538632,500_FGBSORFB
-0.007304982,-0.003439829,0.024358833,0.000593353,0.025429178,0.08202515,0.093202513,-0.117761781,500_FGBSORFB
-0.007206046,-0.003423753,0.024276829,0.000589364,0.025322314,0.07941205,0.081167408,-0.159434126,500_FGBSORFB
-0.006594222,-0.002847668,0.024366138,0.000593709,0.025241235,0.08489775,0.074036386,-0.186815805,500_FGBSORFB
-0.006548921,-0.002548129,0.024530806,0.00060176,0.025388489,0.08254867,0.082745445,-0.130102448,500_FGBSORFB
-0.007243477,-0.003474719,0.024477007,0.000599124,0.025524865,0.07783389,0.074738391,-0.189435477,500_FGBSORFB
-0.006951027,-0.003046244,0.024506069,0.000600547,0.025471374,0.08209142,0.091032611,-0.121691274,500_FGBSORFB
-0.006951617,-0.002940396,0.024509478,0.000600715,0.025474815,0.08615597,0.094761519,-0.05582301,500_FGBSORFB
-0.007234641,-0.003375611,0.024332551,0.000592073,0.025383869,0.07974752,0.096898948,-0.087229622,500_FGBSORFB
-0.00682073,-0.003128321,0.024406296,0.000595667,0.025340026,0.08242606,0.09338811,-0.142886023,500_FGBSORFB
-0.006618914,-0.002784997,0.024396934,0.00059521,0.025277416,0.08197598,0.095804642,-0.074396747,500_FGBSORFB
-0.007046136,-0.003225505,0.024438514,0.000597241,0.025432579,0.08192521,0.075260545,-0.193833265,500_FGBSORFB
-0.007273191,-0.003323742,0.024513455,0.000600909,0.025568251,0.08072493,0.080088345,-0.121607627,500_FGBSORFB
-0.007016082,-0.003211429,0.024455296,0.000598061,0.025440399,0.08183583,0.066847732,-0.193702289,500_FGBSORFB
-0.006686371,-0.002683059,0.024488187,0.000599671,0.025383177,0.08262651,0.089383308,-0.093810852,500_FGBSORFB
-0.006805096,-0.002824294,0.024478577,0.000599201,0.025405451,0.0841951,0.081781263,-0.15427164,500_FGBSORFB
-0.007137407,-0.00331471,0.024455231,0.000598058,0.025474063,0.08059074,0.072358919,-0.211098768,500_FGBSORFB
-0.006886238,-0.002969616,0.024573514,0.000603858,0.025518702,0.08340316,0.087800815,-0.126823019,500_FGBSORFB
-0.00716321,-0.003184418,0.024723258,0.000611239,0.025738618,0.08346938,0.088791142,-0.083745088,500_FGBSORFB
-0.006863496,-0.002566643,0.024760996,0.000613107,0.025693183,0.0866119,0.094810295,-0.067173879,500_FGBSORFB
-0.006803355,-0.002652552,0.024938493,0.000621928,0.025848369,0.0846595,0.10376443,-0.041939896,500_FGBSORFB
-0.006887472,-0.002775648,0.024890725,0.000619548,0.025824598,0.0865248,0.085408884,-0.095610815,500_FGBSORFB
-0.006938047,-0.003082399,0.024917444,0.000620879,0.025863869,0.08447051,0.095706347,-0.140977587,500_FGBSORFB
-0.006839033,-0.003237995,0.024847348,0.000617391,0.025769899,0.08304626,0.083065999,-0.187598994,500_FGBSORFB
-0.006871166,-0.002867487,0.024977149,0.000623858,0.025903566,0.08502137,0.093235315,-0.074399655,500_FGBSORFB
-0.006770051,-0.002610269,0.024659543,0.000608093,0.025570538,0.085482,0.072722123,-0.172569124,500_FGBSORFB
-0.006885395,-0.003048949,0.024567341,0.000603554,0.025512531,0.07795508,0.074342132,-0.212073167,500_FGBSORFB
-0.007146717,-0.00301594,0.024541592,0.00060229,0.025559573,0.08277237,0.08521207,-0.099334327,500_FGBSORFB
-0.007166002,-0.003162781,0.024704705,0.000610322,0.025721577,0.0797375,0.055620039,-0.231448221,500_FGBSORFB
-0.006730905,-0.002601596,0.024769772,0.000613542,0.02566655,0.08543461,0.080057498,-0.103069485,500_FGBSORFB
-0.006616396,-0.002577838,0.02476911,0.000613509,0.025636119,0.08382414,0.080300159,-0.147761707,500_FGBSORFB
-0.006464319,-0.002529918,0.024835149,0.000616785,0.025661192,0.08526444,0.07583459,-0.165571551,500_FGBSORFB
-0.006265562,-0.002512049,0.024898275,0.000619924,0.025673054,0.08588492,0.080105518,-0.143181042,500_FGBSORFB
-0.00647469,-0.002672815,0.024790005,0.000614544,0.025620128,0.08449573,0.087995146,-0.154272297,500_FGBSORFB
-0.006720571,-0.002616811,0.024771406,0.000613623,0.025665418,0.08049784,0.075246885,-0.171205142,500_FGBSORFB
-0.006426177,-0.002392976,0.024948654,0.000622435,0.025761505,0.0875559,0.074413732,-0.168049951,500_FGBSORFB
-0.006296165,-0.002360993,0.025073906,0.000628701,0.025850836,0.08379449,0.083513418,-0.124537238,500_FGBSORFB
-0.006418331,-0.002397321,0.025001788,0.000625089,0.025811006,0.08601481,0.091126207,-0.135657788,500_FGBSORFB
-0.006985191,-0.003100946,0.024989618,0.000624481,0.025946053,0.0846737,0.073903638,-0.15293748,500_FGBSORFB
-0.004374889,0.015541835,0.083060288,0.006899011,0.083170361,0.3793715,0.345743006,1.103540015,500_GGBSGB
-0.00452424,0.015741175,0.083270116,0.006933912,0.083387856,0.3797016,0.35186323,1.149455721,500_GGBSGB
-0.004305534,0.015145335,0.083293382,0.006937787,0.08339951,0.3750717,0.347815381,1.132427182,500_GGBSGB
-0.004642835,0.015275655,0.083418141,0.006958586,0.083542162,0.3818878,0.352580182,1.163961404,500_GGBSGB
-0.003997018,0.01574233,0.083547817,0.006980238,0.083638279,0.385934,0.355622653,1.154800377,500_GGBSGB
-0.004018408,0.015807855,0.083397193,0.006955092,0.083488864,0.3835069,0.352701592,1.156193862,500_GGBSGB
-0.004049234,0.016164625,0.083288925,0.006937045,0.08338222,0.3813963,0.351428001,1.148819161,500_GGBSGB
-0.004408739,0.01565812,0.083486404,0.00696998,0.083597642,0.3870913,0.350998581,1.141258491,500_GGBSGB
-0.00449359,0.01553646,0.083526296,0.006976642,0.083641992,0.3824736,0.351753206,1.154749535,500_GGBSGB
-0.004481963,0.01543374,0.083465462,0.006966483,0.083580625,0.3800509,0.359502531,1.179717521,500_GGBSGB
-0.004002622,0.015867395,0.083428341,0.006960288,0.083519216,0.3857336,0.352121338,1.159402111,500_GGBSGB
-0.004617313,0.015124285,0.083454038,0.006964576,0.083576587,0.3846816,0.35322084,1.16372928,500_GGBSGB
-0.004274828,0.015413265,0.083545104,0.006979784,0.083649307,0.3817464,0.358150644,1.159990911,500_GGBSGB
-0.003857794,0.015390865,0.083536062,0.006978274,0.08362,0.3906084,0.36006173,1.171109011,500_GGBSGB
-0.00396358,0.01581195,0.083268052,0.006933569,0.083357256,0.3792217,0.3474921,1.128460733,500_GGBSGB
-0.004061742,0.01574151,0.083378578,0.006951987,0.083472369,0.3826016,0.358054254,1.160256727,500_GGBSGB
-0.004092098,0.016082595,0.083505726,0.006973206,0.08360084,0.3843297,0.355152811,1.159000047,500_GGBSGB
-0.004347067,0.015328915,0.083587168,0.006986815,0.083695034,0.3888042,0.358941906,1.188189202,500_GGBSGB
-0.004148157,0.015544325,0.08361267,0.006991079,0.083710408,0.3843494,0.366543507,1.221921091,500_GGBSGB
-0.004009758,0.015847815,0.083588466,0.006987032,0.083679489,0.3859779,0.366397235,1.199313384,500_GGBSGB
-0.004035879,0.01603997,0.08349182,0.006970884,0.083584217,0.3842303,0.363584132,1.201814816,500_GGBSGB
-0.004138402,0.01461229,0.08348947,0.006970492,0.083586883,0.3805617,0.360783348,1.156814405,500_GGBSGB
-0.004018837,0.01488119,0.083562232,0.006982647,0.083653723,0.3816783,0.359342413,1.165580193,500_GGBSGB
-0.004741373,0.01384618,0.08351631,0.006974974,0.0836457,0.3866789,0.348441946,1.11757456,500_GGBSGB
-0.004421706,0.0143764,0.083736447,0.007011793,0.083848006,0.3838543,0.372723614,1.193770439,500_GGBSGB
-0.004561938,0.014496505,0.083478455,0.006968652,0.083597925,0.3778666,0.355410488,1.133178181,500_GGBSGB
-0.004758223,0.0140624,0.083346137,0.006946578,0.08347677,0.3825476,0.354478569,1.130649241,500_GGBSGB
-0.004116482,0.015072685,0.083552125,0.006980958,0.083648376,0.3797515,0.362759832,1.16407796,500_GGBSGB
-0.00455681,0.01436574,0.083372172,0.006950919,0.083491527,0.3905553,0.35396575,1.134124003,500_GGBSGB
-0.004175244,0.01449563,0.083216502,0.006924986,0.083316106,0.3825093,0.351134209,1.112353694,500_GGBSGB
-0.004304727,0.014513045,0.083156936,0.006915076,0.083263212,0.3767816,0.346868734,1.089987173,500_GGBSGB
-0.004494637,0.015474295,0.083130511,0.006910682,0.083246862,0.3808434,0.342125103,1.095414669,500_GGBSGB
-0.0042479,0.015154565,0.08337465,0.006951332,0.083477712,0.3818001,0.356876768,1.161625577,500_GGBSGB
-0.004151786,0.01524581,0.083458911,0.00696539,0.083557028,0.3838786,0.364130396,1.182739579,500_GGBSGB
-0.004171674,0.01531615,0.083308555,0.006940315,0.083407859,0.3839,0.347491466,1.130810844,500_GGBSGB
-0.004259657,0.0155486,0.083346686,0.00694667,0.083450385,0.3831761,0.353531321,1.155376924,500_GGBSGB
-0.004306982,0.0151539,0.083670682,0.007000783,0.08377636,0.3862971,0.37417985,1.242568335,500_GGBSGB
-0.004928364,0.01462662,0.083419834,0.006958869,0.083560206,0.3786688,0.347393192,1.137109549,500_GGBSGB
-0.005152993,0.014726815,0.083308859,0.006940366,0.083462999,0.3784973,0.355994127,1.15698206,500_GGBSGB
-0.005300346,0.014335575,0.0834895,0.006970497,0.083652492,0.3873924,0.375513267,1.257468326,500_GGBSGB
-0.004809273,0.01429203,0.0834111,0.006957412,0.083544547,0.3839714,0.36057377,1.183085314,500_GGBSGB
-0.004651644,0.01415332,0.083374998,0.00695139,0.083499578,0.3767936,0.356131015,1.157883443,500_GGBSGB
-0.004060009,0.01485893,0.08338607,0.006953237,0.083479767,0.3853237,0.361325961,1.171832171,500_GGBSGB
-0.004178001,0.015082625,0.083349814,0.006947192,0.083449381,0.3834209,0.349267177,1.129794078,500_GGBSGB
-0.004325465,0.01390084,0.083153501,0.006914505,0.083260858,0.3869228,0.352213733,1.136298652,500_GGBSGB
-0.004686485,0.014156045,0.083077588,0.006901886,0.083204605,0.375008,0.346093181,1.097293681,500_GGBSGB
-0.004404324,0.01491401,0.083307112,0.006940075,0.083418378,0.3835035,0.342900396,1.097576226,500_GGBSGB
-0.00464419,0.01411224,0.083340431,0.006945627,0.083464652,0.3850763,0.350652569,1.128868771,500_GGBSGB
-0.004781118,0.01474226,0.083167682,0.006916863,0.083299929,0.383103,0.34788297,1.104828593,500_GGBSGB
-0.005185868,0.014239685,0.08315218,0.006914285,0.083308669,0.3864761,0.339132278,1.1038415,500_GGBSGB
-0.004892151,0.01481514,0.083284635,0.00693633,0.083423119,0.3832255,0.353506461,1.151777293,500_GGBSGB
-0.005031754,0.014658165,0.083295634,0.006938163,0.083442401,0.3843708,0.357678738,1.17281784,500_GGBSGB
-0.005244509,0.014419005,0.08315362,0.006914525,0.083313777,0.3768208,0.335447316,1.081371911,500_GGBSGB
-0.005136561,0.014817185,0.083237538,0.006928488,0.083390804,0.3791798,0.356414713,1.155843248,500_GGBSGB
-0.00488511,0.0143952,0.083323976,0.006942885,0.083461978,0.3813471,0.355540417,1.161368915,500_GGBSGB
-0.004680128,0.015064075,0.083350272,0.006947268,0.083476484,0.3827343,0.354559659,1.172239884,500_GGBSGB
-0.004803299,0.014784295,0.083462128,0.006965927,0.083595145,0.3809955,0.364042302,1.199934018,500_GGBSGB
-0.004303232,0.015142985,0.083406727,0.006956682,0.083512578,0.3829454,0.363065593,1.204495808,500_GGBSGB
-0.004321251,0.01437866,0.083474289,0.006967957,0.083580976,0.3840342,0.355217501,1.143190425,500_GGBSGB
-0.004370198,0.014518115,0.083376802,0.006951691,0.083486173,0.384292,0.363010743,1.178013016,500_GGBSGB
-0.00399604,0.014243405,0.083249643,0.006930503,0.083340419,0.3802884,0.355239523,1.146132123,500_GGBSGB
-0.004134028,0.01421525,0.083334948,0.006944714,0.083432344,0.3820513,0.355213272,1.141068211,500_GGBSGB
-0.003869541,0.015084225,0.083608067,0.006990309,0.083692466,0.3911234,0.3693365,1.201166079,500_GGBSGB
-0.004306131,0.014684935,0.08349058,0.006970677,0.083596464,0.3840234,0.359022169,1.154777038,500_GGBSGB
-0.004747286,0.0139191,0.08348162,0.006969181,0.083611404,0.3814247,0.358392614,1.160055814,500_GGBSGB
-0.004820571,0.01406146,0.083631821,0.006994281,0.08376554,0.3842133,0.369946526,1.207627359,500_GGBSGB
-0.004487806,0.014465605,0.083531127,0.006977449,0.083646505,0.3824204,0.362748813,1.179115866,500_GGBSGB
-0.004744382,0.013876175,0.083460908,0.006965723,0.083590562,0.3833839,0.353892123,1.140444203,500_GGBSGB
-0.004307086,0.013950435,0.083398997,0.006955393,0.083505057,0.3831191,0.368314439,1.181363854,500_GGBSGB
-0.004012634,0.014596115,0.083276029,0.006934897,0.083367569,0.3849182,0.358996977,1.151509068,500_GGBSGB
-0.004392108,0.014329645,0.08324322,0.006929434,0.083353934,0.3851373,0.354007938,1.134023067,500_GGBSGB
-0.004328107,0.014203555,0.083356772,0.006948351,0.083463979,0.3841857,0.363288036,1.172955273,500_GGBSGB
-0.004214693,0.01458907,0.083305507,0.006939808,0.083406978,0.3869858,0.358497704,1.15540344,500_GGBSGB
-0.004319956,0.013777045,0.083161697,0.006915868,0.083268755,0.3853612,0.352684514,1.138584534,500_GGBSGB
-0.005289994,0.01336275,0.083004891,0.006889812,0.083168232,0.3762506,0.353954738,1.111725366,500_GGBSGB
-0.004879002,0.01393525,0.082688879,0.006837451,0.082827657,0.3767056,0.341163456,1.0808344,500_GGBSGB
-0.004868774,0.01407848,0.082852364,0.006864514,0.082990248,0.3752982,0.344311794,1.102580441,500_GGBSGB
-0.005088612,0.013302135,0.083141498,0.006912509,0.08329201,0.3857253,0.365729514,1.168685,500_GGBSGB
-0.004480851,0.014145415,0.08285638,0.00686518,0.082972403,0.3774452,0.345129481,1.101440668,500_GGBSGB
-0.004246749,0.01414712,0.08294725,0.006880246,0.083050836,0.3742674,0.348638562,1.112634119,500_GGBSGB
-0.004607512,0.01370693,0.082970265,0.006884065,0.083093042,0.3774603,0.356818201,1.14969208,500_GGBSGB
-0.004446609,0.01447038,0.082923306,0.006876275,0.083037387,0.3797227,0.343682071,1.092392801,500_GGBSGB
-0.004900391,0.013874315,0.082985199,0.006886543,0.083124704,0.3792494,0.3448664,1.10377763,500_GGBSGB
-0.004763603,0.0137857,0.083115486,0.006908184,0.083246818,0.3865281,0.363112896,1.181452979,500_GGBSGB
-0.004480206,0.014280535,0.083050122,0.006897323,0.083165816,0.3819259,0.353828933,1.140535771,500_GGBSGB
-0.004624127,0.01409657,0.083001478,0.006889245,0.083125128,0.3787957,0.345836875,1.10410341,500_GGBSGB
-0.004057944,0.014621515,0.082953544,0.00688129,0.083047681,0.3853221,0.354119323,1.142582495,500_GGBSGB
-0.004427275,0.014587425,0.082933445,0.006877956,0.083046478,0.3806494,0.346212834,1.100087261,500_GGBSGB
-0.004656883,0.01426523,0.082876338,0.006868487,0.083002022,0.3784888,0.34280197,1.086941376,500_GGBSGB
-0.004922013,0.0136131,0.082917663,0.006875339,0.083058569,0.3765928,0.351525165,1.120487883,500_GGBSGB
-0.005116986,0.013604345,0.082615847,0.006825378,0.082769128,0.3724993,0.338551189,1.050053448,500_GGBSGB
-0.005058027,0.013779895,0.082872351,0.006867827,0.083021515,0.3737303,0.351369455,1.1320548,500_GGBSGB
-0.004521549,0.01436783,0.083042896,0.006896123,0.083160839,0.3853007,0.352239568,1.110619429,500_GGBSGB
-0.004639495,0.01397652,0.082788365,0.006853913,0.082913218,0.3759843,0.339862945,1.063491523,500_GGBSGB
-0.004777133,0.01381935,0.082866128,0.006866795,0.082998662,0.3815974,0.350417642,1.133225793,500_GGBSGB
-0.004186618,0.0145941,0.083021956,0.006892645,0.083122389,0.3852555,0.360838111,1.155615551,500_GGBSGB
-0.004368199,0.01476847,0.082936779,0.006878509,0.083046678,0.3797736,0.351854789,1.12267035,500_GGBSGB
-0.004675339,0.013605895,0.082980845,0.006885821,0.083107393,0.3763303,0.351104495,1.11114759,500_GGBSGB
-0.005058195,0.013611155,0.082942545,0.006879466,0.083091584,0.3867424,0.35587557,1.136870357,500_GGBSGB
-0.004749113,0.0141613,0.082842168,0.006862825,0.082973135,0.3861641,0.347207325,1.096291589,500_GGBSGB
